title,originallink,link,description,pubDate,corp_name,E,S,G,value
삼성생명 DSR 40%까지 맞춤 적용… 보험업계도 대출 조이기,https://www.seoul.co.kr/news/newsView.php?id=20210910018022&wlog_tag3=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003215233,9일 금융권에 따르면 국내 1위 생명보험사인 삼성생명은 신규 가계대출에 대해 차주별 총부채원리금상환비율(DSR)을 최대한 40% 수준으로 맞출 수 있도록 관리하고 있다. 삼성생명 관계자는 “40% 일괄 적용이라기보다는...,"Fri, 10 Sep 2021 05:07:00 +0900",삼성생명,0,0,0,0
"SK이노베이션, 그린사업 글로벌 인재 영입 착수",https://biz.chosun.com/industry/company/2021/09/23/ZWZHNE3KI5G2HBNSISZ7CQOC5M/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000762236,배터리 소재 사업 회사 SK아이이테크놀로지(361610)는 2019년 SK이노베이션으로부터 분사한 후 지난해 프리미엄 리튬이온배터리분리막(LiBS) 세계 시장에서 점유율 1위를 차지했다. 올해 5월 IPO에 성공했다. SK종합화학은...,"Thu, 23 Sep 2021 13:27:00 +0900",SK아이이테크놀로지,1,1,0,1
"""배터리 인재 구해요""…미국으로 날아간 SK이노 임원들(종합)",http://www.newsis.com/view/?id=NISX20210923_0001591384&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010733824,"배터리 소재사업 회사 SK아이이테크놀로지는 2019년 SK이노베이션으로부터 분사한 후, 2년만인 지난해 프리미엄 리튬이온배터리분리막(LiBS) 글로벌 시장에서 점유율 1위를 차지했다. 지난 5월 상장했다. 이와 더불어 최근...","Thu, 23 Sep 2021 20:05:00 +0900",SK아이이테크놀로지,1,1,0,1
"김준 SK이노 사장, 미래 사업 핵심 인재 확보 미국행",http://www.newstomato.com/ReadNews.aspx?no=1075190&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1075190&inflow=N,"배터리 소재사업 회사 SK아이이테크놀로지(361610)는 지난 2019년 SK이노로부터 분사한 후, 2년만인 지난해 프리미엄 리튬이온배터리분리막(LiBS) 글로벌 시장에서 당당히 점유율 1위를 차지했다. 이어 올해 5월 기업공개(IPO)...","Thu, 23 Sep 2021 08:50:00 +0900",SK아이이테크놀로지,1,1,0,1
"삼성·애플 전략폰 출격…삼성전기·LG이노텍, 3Q 역대급 실적 예고",http://www.inews24.com/view/1405669,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000625061,삼성전자와 애플의 전략 스마트폰이 출격하며 부품 회사인 삼성전기와 LG이노텍이 3분기에 호실적을 거둘 전망이다. 갤럭시Z폴더3·플립3와 아이폰13 시리즈가 출시되고 신종코로나바이러스감염증(코로나19) 사태로...,"Mon, 20 Sep 2021 06:01:00 +0900",삼성전기,0,0,0,0
"삼성SDS 삼성전기 주가 함께 떨어져, 삼성SDI는 약간 올라",https://www.businesspost.co.kr/BP?command=article_view&num=251362,https://www.businesspost.co.kr/BP?command=article_view&num=251362,삼성SDS와 삼성전기 주가가 함께 떨어졌다. 삼성SDI 주가는 약간 올랐다. 황성우 삼성SDS 대표이사 사장. 23일 삼성SDS 주가는 직전 거래일인 17일보다 1.49%(2500원) 떨어진 16만5500원에 거래를 마쳤다....,"Thu, 23 Sep 2021 15:58:00 +0900",삼성전기,0,0,0,0
"""삼성전기가 전력회사?""…취준생들이 알아야 할, 오해와 진실",http://news.mt.co.kr/mtview.php?no=2021091715035077765,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004647008,"""기본 중 기본, 지원 업무 파악"" ""삼성전기에선 무슨 일을 하나요? 한국 전력이랑 일하는 곳인가요?"" 취업준비생들이 모인 유명 인터넷 카페에 이런 글이 올라왔다. 지원 회사와 업무에 대한 파악은 기본이다. 과거...","Sat, 18 Sep 2021 10:37:00 +0900",삼성전기,0,0,0,0
"엔씨, AI 등 20개 부문서 2021년 신입사원 공채 접수",http://www.newsis.com/view/?id=NISX20210924_0001592091&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010734768,기사내용 요약9월 27일~10월 8일 엔씨 채용 홈피서 신청 받아 엔씨소프트(NC)가 오는 27일부터 2021년 신입사원 공개채용을 시작한다고 24일 발표했다. 이번 채용은 ▲게임 AI ▲스피치 AI ▲비전 AI ▲언어 AI ▲지식 AI...,"Fri, 24 Sep 2021 11:36:00 +0900",엔씨소프트,0,1,0,1
엔씨소프트 신입 공채…게임 개발·경영 등 20개 부문,https://www.hankyung.com/it/article/202109242962g,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=015&aid=0004607934,엔씨소프트가 2021년 신입사원 공개채용을 시작한다고 24일 밝혔다. 이번 채용은 △게임 개발 △서비스 플랫폼 개발 △콘텐츠 디자인 △인공지능(AI) △게임 사업 △경영전략 등 총 20개 부문에서 진행한다. 지원서는...,"Fri, 24 Sep 2021 13:01:00 +0900",엔씨소프트,0,1,0,1
"엔씨소프트, 오는 27일부터 '2021년 신입사원 공개채용' 실시",https://www.news1.kr/articles/?4442321,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=421&aid=0005618799,엔씨소프트가 오는 27일부터 2021년 신입사원 공개채용을 시작한다고 24일 밝혔다. 이번 채용은 Δ게임 개발 Δ서비스 플랫폼 개발 Δ콘텐츠 디자인 Δ인공지능(AI) Δ게임 사업 Δ경영전략 등 총 20개 부문에서 진행한다....,"Fri, 24 Sep 2021 10:56:00 +0900",엔씨소프트,0,1,0,1
"삼성전자 10년, SKT 9년 연속 동반성장 ‘최우수’",https://www.hani.co.kr/arti/economy/startup/1011793.html,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002560583,"삼성디스플레이·삼성에스디에스(SDS)·현대엔지니어링·엘지씨엔에스(LG CNS)는 4년, 농심·현대건설·현대모비스·엘지유플러스(LGU+)는 3년 이상 연속 최우수 등급을 받아 ‘최우수 명예기업’에 이름을 올렸다....","Wed, 15 Sep 2021 10:32:00 +0900",삼성에스디에스,0,1,0,1
"황성우 삼성SDS ""디지털 전환, 기업 모든 요소의 가치를 키우는 일""",http://news.mt.co.kr/mtview.php?no=2021090817205541397,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004642634,삼성에스디에스가 클라우드 기반 디지털 전환(DT) 분야 성공전략과 사례를 공유하는 '리얼 2021' 행사를 개최했다고 8일 밝혔다. 올해로 세 번째 열리는 이번 행사는 클라우드 기반의 서비스형 디지털 트랜스포메이션을...,"Wed, 08 Sep 2021 17:52:00 +0900",삼성에스디에스,0,0,0,0
"하반기 공채 시작한 삼성 ""온라인으로 시험 진행""",http://www.nbntv.co.kr/news/articleView.html?idxno=934369,http://www.nbntv.co.kr/news/articleView.html?idxno=934369,"이는 삼성전자, 삼성디스플레이, 삼성에스디아이(SDI), 삼성전기, 삼성에스디에스(SDS), 삼성물산, 삼성생명, 제일기획 등 삼성 관계사들이 하반기 3급 (대졸) 신입사원 정기채용 절차에 들어간 셈이다. 7일부터 13일까지...","Tue, 07 Sep 2021 21:22:00 +0900",삼성에스디에스,0,1,0,1
[특징주] KB금융·BNK지주 등 은행株 일제히 강세,https://www.sedaily.com/NewsView/22RL7N5NUH,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003965427,"같은 시각 하나금융지주(086790)(2.37%), 신한지주(055550)(1.93%)도 반등 중이다. 4대 지주 이외 지방은행 업종도 시장에서 두각을 나타내고 있다. 같은 시각 BNK금융지주(138930)는 3.42% 뛴 8,170원에 거래 중이며 DGB금융지주...","Fri, 24 Sep 2021 10:20:00 +0900",하나금융지주,0,0,0,0
"[은행가소식] 하나금융, '하나금융그룹 챔피언십' 개최",https://www.asiatime.co.kr/article/20210923500252,https://www.asiatime.co.kr/article/20210923500252,"사진=하나금융지주 ■ 하나금융, '하나금융그룹 챔피언십' 개최 하나금융지주는 '하나금융그룹 챔피언십' 대회를 오는 30일부터 4일간 경기도 포천시 아도니스 컨트리클럽에서 개최한다. 국내 대회 최대 상금 규모인...","Thu, 23 Sep 2021 17:14:00 +0900",하나금융지주,0,0,0,0
하나금융 '지구를 지키는 골프대회' 개최…시설물 재활용 통해 친환경 구현,https://www.ngetnews.com/news/articleView.html?idxno=403295,https://www.ngetnews.com/news/articleView.html?idxno=403295,뉴스저널리즘 차진형 기자 기자 = 하나금융지주는 9월 30일부터 4일 동안 '하나금융 챔피언십'을 개최한다. 사진=하나금융지주 하나금융지주가 이색적인 골프대회를 연다. 하나금융은 오는 9월 30일부터 나흘 동안 경기도...,"Thu, 23 Sep 2021 15:09:00 +0900",하나금융지주,1,0,0,1
"아모레퍼시픽X네이버 '슈퍼 뷰티 위크' 개최…""14개 브랜드 참가""",https://www.news1.kr/articles/?4442056,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005618348,아모레퍼시픽이 네이버와 함께 올해 최대 규모의 이커머스 브랜드 기획전인 '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 개최한다고 24일 밝혔다. 오는 27일부터 다음달 3일까지 일주일간 매일 네이버쇼핑에서 진행하는...,"Fri, 24 Sep 2021 08:29:00 +0900",아모레퍼시픽,0,0,0,0
"안동대, ㈜KT&G 경북본부와 대학발전기금 기탁식 가져",http://www.kyosu.net/news/articleView.html?idxno=76229,http://www.kyosu.net/news/articleView.html?idxno=76229,국립안동대학교(총장 권순태)는 9월 7일 국제교류관에서 ㈜케이티앤지(이하 KT&G) 경북본부(본부장 황기현)와 대학발전기금 기탁식을 진행했다. ▲국립안동대학교(총장 권순태)는 9월 7일 국제교류관에서 ㈜케이티앤지...,"Thu, 09 Sep 2021 17:26:00 +0900",케이티앤지,0,1,0,1
"KT&G ""신인 뮤지션을 위한 콘서트를 열어줍니다""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1463633,http://www.shinailbo.co.kr/news/articleView.html?idxno=1463633,"KT&G(사장 백복인, 케이티앤지)는 신인 뮤지션에게 성장의 기회를 제공하는 ‘2021 나의 첫 번째 콘서트’를 진행 중이라고 24일 밝혔다. 나의 첫 번째 콘서트는 실력 있는 신인 음악가를 선발해 첫 번째 콘서트를 열 수...","Fri, 24 Sep 2021 16:14:00 +0900",케이티앤지,0,1,0,1
"[공시] 케이티앤지, 2분기 영업이익 3301억…전년비 16.2%↓",https://www.etoday.co.kr/news/view/2051111,https://www.etoday.co.kr/news/view/2051111,이투데이=김예슬 기자 | 케이티앤지는 연결기준 올해 2분기 영업이익이 3301억3700만 원으로 전년동기대비 16.2% 감소했다고 5일 공시했다. 같은 기간 매출액은 1조3464억5200만 원으로 전년동기대비 2.1...,"Thu, 05 Aug 2021 10:36:00 +0900",케이티앤지,0,0,0,0
"아모레퍼시픽, 네이버와 '슈퍼 뷰티 위크' 연다",http://www.fnnews.com/news/202109240916057375,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=014&aid=0004713149,"아모레퍼시픽이 네이버와 손잡고 올해 최대 규모의 이커머스 브랜드 기획전, '아모레퍼시픽X네이버 슈퍼 뷰티 위크'를 연다고 24일 밝혔다. 오는 27일부터 10월 3일까지 일주일간 매일, 네이버쇼핑에서 진행하는...","Fri, 24 Sep 2021 09:17:00 +0900",아모레퍼시픽,0,0,0,0
"포스코케미칼, 25년 연속 임금협상 무교섭 타결",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2083989,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2083989,"포스코케미칼은 지난 17일 포항 본사에서 임금협상 무교섭 위임 조인식을 가졌다. 사진 왼쪽부터 신용수 정비노조 광양지부장, 황성환 정비노조 위원장, 민경준 사장, 마숙웅 제조노조 위원장, 김영화 노경협의회 근로자...","Thu, 23 Sep 2021 00:10:00 +0900",포스코케미칼,0,1,0,1
"포스코케미칼, 25년 연속 임금협상 무교섭",http://www.ksmnews.co.kr/default/index_view_page.php?idx=350721&part_idx=170,http://www.ksmnews.co.kr/default/index_view_page.php?idx=350721&part_idx=170,"포스코케미칼이 임금협상을 25년 연속 무교섭 위임하며 노사 화합을 통한 지속성장 기반을 다졌다. 이번 합의로 포스코케미칼은 1997년부터 25년 연속으로 임금협상을 무교섭 타결하며 종업원 1,000인 이상 제조 대기업...","Thu, 23 Sep 2021 22:02:00 +0900",포스코케미칼,0,1,0,1
"[단독]사쿠라, 하이브와 계약 완료..김민주는 '안갯속'",http://star.mt.co.kr/stview.php?no=2021092307242334611,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=108&aid=0002990653,"그룹 아이즈원 출신 미야와키 사쿠라가 하이브와 계약을 마무리했다. 스타뉴스 단독 취재 결과, 사쿠라는 하이브와 전속 계약을 매듭 짓고 하이브 산하 쏘스뮤직 새 걸그룹에 본격 참여한다. 사쿠라의 하이브행은 올...","Thu, 23 Sep 2021 08:59:00 +0900",하이브,0,0,0,0
"넷마블, 2021년 신입공채 시작…채용박람회는 메타버스로",http://www.newsis.com/view/?id=NISX20210924_0001592165&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010734819,기사내용 요약넷마블을 비롯해 자회사 넷마블네오·구로발게임즈 등 총 3개사 참여 9월 24일부터 10월 11일까지 서류접수…내년 1월 입사 예정 메타버스 채용 박람회 '넷마블 타운' 9월 30일부터 이틀간 개최 [서울=뉴시스]...,"Fri, 24 Sep 2021 11:55:00 +0900",넷마블,0,1,0,1
"넷마블컴퍼니, 2021년 신입 공개채용",http://www.etnews.com/20210924000027,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002971079,"넷마블(대표 권영식, 이승원)은 2021년 신입사원 공개채용을 실시한다. 신입 공채 모집은 △넷마블(게임 퍼블리싱)을 비롯해 넷마블의 개발자회사인 △넷마블네오(주요게임: 리니지2 레볼루션, 제2의 나라)...","Fri, 24 Sep 2021 10:06:00 +0900",넷마블,0,1,0,1
"넷마블, 2021년 신입 공채…메타버스 채용박람회도",http://www.edaily.co.kr/news/newspath.asp?newsid=01899126629183400,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=018&aid=0005043636,메타버스 채용 박람회 ‘넷마블 타운’ 이미지. (사진=넷마블)[이데일리 김정유 기자] 넷마블(251270)은 2021년 신입사원 공개채용을 실시한다고 24일 밝혔다. 이번 신입 공채 모집은 △넷마블(게임 퍼블리싱)을 비롯해...,"Fri, 24 Sep 2021 10:52:00 +0900",넷마블,0,1,0,1
"S-Oil 주가 2%↑...""삼성물산 '수소 동맹' 맺었다""",http://www.ajunews.com/view/20210923100642831,http://www.ajunews.com/view/20210923100642831,전기연 기자 kiyeoun01@ajunews.com S-Oil 주가가 상승세다. 23일 한국거래소에 따르면 오전 10시 25분 기준 S-Oil은 전 거래일 대비 2.96%(3000원) 상승한 10만4500원에 거래되고 있다. S-Oil 시가총액은 11조7649억원이며...,"Thu, 23 Sep 2021 10:28:00 +0900",S-Oil,1,0,0,1
"""S-OIL, 수소사업 본격화 한다""",http://www.energydaily.co.kr/news/articleView.html?idxno=121783,http://www.energydaily.co.kr/news/articleView.html?idxno=121783,류열 S-OIL 사장(오른쪽)과 고정석 삼성물산 사장이 친환경 수소 및 바이오 연료 사업 파트너십 협약을 체결하고 있다. S-OIL이 삼성물산 상사부문과 손잡고 탄소중립과 에너지 신사업 개발을 본격화 한다. S-OIL은 최근 서울...,"Thu, 23 Sep 2021 09:21:00 +0900",S-Oil,1,0,0,1
"S-OIL, 삼성물산과 수소∙바이오 사업개발",http://www.e2news.com/news/articleView.html?idxno=236248,http://www.e2news.com/news/articleView.html?idxno=236248,▲류열 S-OIL 사장(오른쪽)과 고정석 삼성물산 사장이 친환경 수소 및 바이오연료 사업 파트너십 협약서에 서명하고 있다. S-OIL(대표 후세인 알 카타니)은 삼성물산(대표 고정석)과 손잡고 청정수소와 바이오연료 생산 등...,"Fri, 24 Sep 2021 09:46:00 +0900",S-Oil,1,0,0,1
고려아연 울산시교육청에 발전기금 기탁…올해로 14년째,http://www.newsis.com/view/?id=NISX20210916_0001586109&cID=10899&pID=10800,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010725735,기사내용 요약자매결연학교·지역학교 8개교에 발전기금 전달 고려아연㈜ 온산제련소는 16일 울산시교육청에 학교발전기금 1억4500만원을 전달했다. 이날 전달식에는 노옥희 교육감과 고려아연(주)온산제련소 백순흠...,"Thu, 16 Sep 2021 15:29:00 +0900",고려아연,0,1,0,1
"고려아연 온산제련소, 14년째 학교발전기금 기탁",https://www.news1.kr/articles/?4437296,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005609258,고려아연 온산제련소는 16일 울산교육청에서 자매결연학교와 지역학교 8개교에 학교발전기금 1억4500만원을 전달했다. 이날 전달식에는 노옥희 교육감과 고려아연 온산제련소 백순흠 대표이사 등 양측 관계자와...,"Thu, 16 Sep 2021 15:45:00 +0900",고려아연,0,1,0,1
